,Wind_Direction,Wind_Speed_(km/h),temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),surface_pressure (hPa),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),direct_radiation (W/m²),diffuse_radiation (W/m²),rain (mm),weathercode (wmo code),windgusts_10m (km/h),cloudcover (%),Production (mt),Area (ha),Yield (mt/ha)
642,0.3076923076923077,0.5601659751037346,0.8370157819225255,0.7232704402515724,0.8841743119266052,0.9565422768068039,0.4285714285714288,0.33333333333333337,0.7330197000882093,0.7096774193548389,0.475685463010864,0.45947556615017815,0.386476716162637,0.0,0.43888888888888883,1.0,0.21993638626383072,0.1791612859376062,0.38934488615411095
643,0.3076923076923077,0.5809128630705396,0.8312769010043044,0.6918238993710695,0.8658256880733943,0.9654227680680219,0.6190476190476195,0.3484848484848486,0.71890620405763,0.6774193548387099,0.5596223486808074,0.3152562574493438,0.327178729689808,1.0,0.3611111111111111,1.0,0.22138790949342121,0.1791612859376062,0.391957217631728
644,0.3076923076923077,0.6016597510373445,0.8255380200860833,0.7188679245283014,0.8715596330275228,0.9642890883325457,0.4285714285714288,0.33333333333333337,0.720082328726845,0.7096774193548389,0.465209518882566,0.4851013110846245,0.3593057607090103,0.0,0.33888888888888885,1.0,0.22256666325704838,0.1791612859376062,0.3940786412675292
645,0.3076923076923077,0.39004149377593367,0.8576757532281207,0.6358490566037736,0.8704128440366969,0.9607935758148329,0.6190476190476195,0.4090909090909093,0.7588944428109379,0.5806451612903226,0.6652871184687015,0.2836710369487485,0.1960468009018114,0.0,0.49999999999999994,1.0,0.22275454018513535,0.1791612859376062,0.3944167666564778
646,0.3076923076923077,0.36929460580912865,0.8335724533715925,0.6930817610062894,0.8692660550458715,0.9653282947567323,0.4285714285714288,0.3484848484848486,0.7365480740958543,0.6774193548387099,0.5453957578892916,0.3337306317044102,0.3563321153696649,0.0,0.4777777777777777,1.0,0.19339007216561563,0.1791612859376062,0.34156902460095906
647,0.3076923076923077,0.5062240663900416,0.840459110473458,0.7125786163522019,0.8830275229357794,0.9620217288615969,0.4285714285714288,0.33333333333333337,0.7283152014113496,0.6774193548387099,0.5391877909984482,0.35935637663885567,0.3166835108450595,1.0,0.3777777777777778,1.0,0.14356789419884758,0.15877115476109563,0.28493235988380294
648,0.3076923076923077,0.5601659751037346,0.840459110473458,0.7138364779874218,0.8841743119266052,0.9580538497874365,0.4285714285714288,0.33333333333333337,0.7353719494266389,0.6774193548387099,0.5046559751681328,0.3831942789034559,0.3810153152452772,1.0,0.5388888888888888,1.0,0.1384882587357553,0.14177937878067015,0.3081292012571482
649,0.3076923076923077,0.3278008298755187,0.8197991391678623,0.7452830188679247,0.8761467889908254,0.9578649031648574,0.4285714285714288,0.3030303030303031,0.7165539547191999,0.7419354838709676,0.44568028970512175,0.5005959475566146,0.4319171266423074,1.0,0.5388888888888888,1.0,0.13946243539991,0.14177937878067015,0.31034162658836534
650,0.3076923076923077,0.2738589211618258,0.8565279770444763,0.6899371069182392,0.8887614678899078,0.9555030703826173,0.4285714285714288,0.3787878787878789,0.7447809467803586,0.7096774193548389,0.46818416968442866,0.3837902264600719,0.4801368265567908,0.0,0.3,1.0,0.13483927128802162,0.14177937878067015,0.2998420883600604
651,0.3076923076923077,0.4522821576763486,0.8542324246771882,0.722641509433962,0.9013761467889903,0.9641001417099684,0.4285714285714288,0.33333333333333337,0.7483093207880032,0.7096774193548389,0.5646663217796173,0.26936829558998765,0.365641763196766,1.0,0.4611111111111111,1.0,0.11831584338300938,0.14177937878067015,0.262316196169327
