year,location,weathercode (wmo code),temperature_2m (°C),relativehumidity_2m (%),dewpoint_2m (°C),rain (mm),surface_pressure (hPa),cloudcover (%),et0_fao_evapotranspiration (mm),vapor_pressure_deficit (kPa),windspeed_10m (km/h),winddirection_10m (°),windgusts_10m (km/h),soil_temperature_28_to_100cm (°C),soil_moisture_28_to_100cm (m³/m³),direct_radiation (W/m²),diffuse_radiation (W/m²)
1994, Surigao del Norte,1,25.218013698630134,85.35639269406393,22.50365296803653,0.30883561643835616,983.1747488584476,57.95639269406393,0.15351940639269407,0.49360159817351595,9.948036529680365,151.36746575342465,26.638150684931507,26.083664383561644,0.403624200913242,147.07465753424657,72.0777397260274
1995, Surigao del Norte,51,25.22565068493151,85.95376712328768,22.638424657534248,0.37212328767123287,983.1927739726027,60.768264840182646,0.15213470319634703,0.47189383561643833,8.762397260273973,131.67488584474887,23.430616438356164,26.118367579908675,0.41003299086757994,145.84440639269405,71.50296803652968
1996, Surigao del Norte,51,25.227982695810564,85.98690801457195,22.6390368852459,0.4578551912568306,982.4532559198543,63.17588797814208,0.14780623861566483,0.4734722222222223,9.338194444444444,176.14651639344262,24.063877504553734,26.001730418943534,0.4204423952641166,136.8259335154827,72.76923952641165
1997, Surigao del Norte,1,25.23470319634703,84.40616438356165,22.323721461187212,0.2744520547945205,984.1667351598173,55.30787671232877,0.15798059360730596,0.5285319634703196,9.09238584474886,136.89018264840183,24.160616438356165,26.092089041095893,0.37248230593607307,156.1216894977169,68.03618721461187
1998, Surigao del Norte,1,25.815867579908677,83.46666666666667,22.701541095890413,0.2261986301369863,983.9850570776256,50.43641552511416,0.16737328767123288,0.5776849315068494,9.398413242009132,116.30125570776255,24.574474885844747,26.87571917808219,0.3707611872146119,166.34098173515983,67.075799086758
1999, Surigao del Norte,51,25.242956621004566,86.22009132420091,22.702180365296805,0.4351027397260274,982.2824086757992,62.794520547945204,0.14565753424657535,0.4649269406392694,8.836175799086757,139.36369863013698,24.28909817351598,26.03134703196347,0.42910251141552513,132.6335616438356,74.30696347031963
2000, Surigao del Norte,1,25.36729280510018,85.91427595628416,22.761885245901638,0.3920081967213115,982.0845628415301,60.19672131147541,0.1474214480874317,0.4801821493624772,8.72273451730419,144.85621584699453,24.197859744990893,26.105783242258653,0.4226155510018215,134.91507285974498,73.44467213114754
2001, Surigao del Norte,1,25.420616438356166,85.68915525114156,22.773732876712327,0.3466552511415525,982.3522831050228,59.25696347031963,0.14933561643835616,0.4885022831050228,8.976381278538813,151.09920091324202,24.75146118721461,26.211997716894977,0.4159184931506849,137.9066210045662,73.16381278538813
2002, Surigao del Norte,51,25.279657534246574,85.21221461187214,22.53449771689498,0.31957762557077624,983.3177739726027,57.55102739726028,0.1514783105022831,0.49977397260273976,9.807123287671232,144.85342465753425,26.05433789954338,25.990479452054796,0.41262340182648405,143.51130136986302,71.51381278538813
2003, Surigao del Norte,51,25.17851598173516,86.23961187214611,22.643447488584474,0.3904680365296804,983.2236757990868,64.06632420091324,0.14735844748858445,0.46173173515981736,9.802808219178083,140.15947488584476,25.49441780821918,25.999269406392695,0.4159110730593607,135.1982876712329,74.91267123287672
2004, Surigao del Norte,1,25.3625,85.53847905282332,22.68386839708561,0.27579690346083785,982.8641962659381,58.62443078324226,0.15426571038251366,0.49083902550091074,9.288331056466301,145.50717213114754,24.847962204007285,26.145059198542807,0.41146664389799636,147.2893897996357,71.9872495446266
2005, Surigao del Norte,1,25.364372146118722,85.18641552511416,22.61640410958904,0.36232876712328765,983.2887671232876,58.795776255707764,0.1531472602739726,0.502837899543379,9.229634703196348,140.34223744292237,24.646552511415525,26.20751141552511,0.4126708904109589,145.2197488584475,71.65239726027397
2006, Surigao del Norte,1,25.438995433789955,85.37511415525114,22.729349315068493,0.28449771689497716,982.9348972602739,56.52317351598173,0.15225456621004566,0.4987990867579909,9.537226027397262,144.7691780821918,25.803219178082195,26.17865296803653,0.40494063926940643,144.6845890410959,71.59977168949771
2007, Surigao del Norte,51,25.476769406392695,85.40799086757991,22.77126712328767,0.3475342465753425,982.5257876712329,60.31392694063927,0.1517796803652968,0.499148401826484,9.095639269406393,139.97625570776256,24.58017123287671,26.297260273972604,0.4066422374429224,141.49086757990867,73.36004566210046
2008, Surigao del Norte,1,25.304656193078326,86.20799180327869,22.768146630236792,0.3828551912568306,982.4151753187614,59.517418032786885,0.14904826958105646,0.4657559198542805,8.415915300546448,137.6797586520947,23.245321038251365,26.116803278688526,0.42905908469945353,138.8247950819672,73.69148451730419
2009, Surigao del Norte,1,25.52912100456621,85.1453196347032,22.761449771689495,0.423892694063927,982.3037899543378,58.823059360730596,0.14953310502283107,0.5121952054794521,9.524657534246575,157.56769406392695,25.990639269406394,26.266347031963473,0.401472602739726,136.8027397260274,72.55068493150685
2010, Surigao del Norte,51,25.652477168949773,85.24497716894977,22.91650684931507,0.3327625570776256,983.1161757990867,57.67054794520548,0.15583333333333332,0.5082294520547945,8.65390410958904,115.83881278538813,22.99634703196347,26.462751141552513,0.4152551369863014,149.21061643835617,71.01575342465753
2011, Surigao del Norte,51,25.308675799086757,86.63504566210045,22.854052511415524,0.4644748858447489,982.0458333333333,64.19326484018265,0.14278310502283104,0.45189155251141555,8.945616438356165,142.34417808219177,24.652157534246573,26.057191780821917,0.42826826484018266,125.78059360730593,76.85422374429224
2012, Surigao del Norte,1,25.493772768670308,85.2330373406193,22.74995446265938,0.31564207650273224,982.4622381602916,58.98463114754098,0.1516905737704918,0.506186247723133,9.414902094717668,145.67247267759564,25.99240664845173,26.251946721311477,0.4158936703096539,143.00569216757742,71.79109744990893
2013, Surigao del Norte,1,25.52277397260274,85.65262557077625,22.86396118721461,0.39350456621004565,982.6324771689498,60.15251141552511,0.1500376712328767,0.49205707762557077,9.43236301369863,135.43310502283106,25.248059360730593,26.295890410958904,0.4146237442922374,139.04075342465754,72.94771689497716
2014, Surigao del Norte,51,25.28095890410959,86.26495433789954,22.748002283105023,0.6181278538812786,982.8649771689497,62.99942922374429,0.14279452054794523,0.46422260273972604,9.705091324200914,150.93812785388127,25.839189497716895,25.98482876712329,0.41879897260273974,129.35776255707762,72.32979452054795
2015, Surigao del Norte,51,25.427545662100457,85.17020547945205,22.67890410958904,0.2797716894977169,983.8589726027396,56.646004566210046,0.1561837899543379,0.5040947488584475,9.258390410958905,139.08504566210047,24.7222602739726,26.26178082191781,0.39514166666666667,153.2216894977169,69.3697488584475
2016, Surigao del Norte,1,25.855179872495444,84.79713114754098,23.014583333333334,0.29097222222222224,983.5073770491804,55.0858378870674,0.1590812841530055,0.5318658925318761,9.09464936247723,135.60678506375228,24.24434198542805,26.779940801457194,0.4017372495446266,152.09733606557376,71.16279599271402
2017, Surigao del Norte,51,25.525319634703195,86.91244292237442,23.12832191780822,0.5072716894977168,982.8188698630138,63.95764840182648,0.14369634703196346,0.4463424657534247,9.1675,139.88093607305936,25.016255707762557,26.263504566210045,0.43230022831050224,127.07888127853882,75.46369863013699
2018, Surigao del Norte,1,25.76722602739726,84.78082191780823,22.92132420091324,0.29304794520547944,982.7342009132419,58.47534246575343,0.15537214611872147,0.5317317351598174,9.270296803652968,147.78436073059362,25.24472602739726,26.575616438356164,0.41231815068493155,145.27477168949773,72.78321917808219
2019, Surigao del Norte,1,25.791107305936073,82.77488584474885,22.531141552511414,0.23409817351598172,983.6953082191782,54.29920091324201,0.16265639269406393,0.6006164383561643,9.209360730593607,139.78493150684932,24.543812785388127,26.60755707762557,0.37387226027397263,154.3769406392694,70.98984018264841
2020, Surigao del Norte,51,25.509915755919856,85.5721766848816,22.824533242258653,0.3330714936247723,983.438831967213,58.65687613843352,0.15335382513661203,0.496641621129326,8.795856102003643,127.76183970856103,23.397836976320583,26.44610655737705,0.41249419398907106,143.37010473588342,72.25409836065573
2021, Surigao del Norte,51,25.442956621004566,86.33584474885845,22.902705479452056,0.48232876712328765,982.7173401826484,60.989155251141554,0.14856506849315068,0.4720079908675799,8.606837899543379,136.29657534246576,23.89934931506849,26.31025114155251,0.428648401826484,136.67397260273972,72.7574200913242
2022, Surigao del Norte,51,25.28139269406393,87.10525114155251,22.910399543378997,0.5242808219178082,982.5131164383562,63.712100456621,0.14222488584474888,0.4381415525114155,8.533527397260274,183.9549086757991,22.717625570776256,26.043618721461186,0.43385605022831053,127.50296803652968,74.34691780821917
1990, Surigao del Sur,1,26.41357305936073,85.05011415525114,23.57576484018265,0.25425799086757994,1008.0495319634704,53.63390410958904,0.15650570776255707,0.5538458904109589,6.112363013698631,147.44988584474885,17.937009132420094,26.911198630136987,0.4022845890410959,142.87488584474886,70.72294520547945
1991, Surigao del Sur,1,26.35035388127854,84.95011415525114,23.50103881278539,0.20044520547945208,1008.3219406392693,53.53310502283105,0.15522945205479452,0.5534143835616439,6.141529680365297,141.3236301369863,17.843995433789953,26.789817351598174,0.3965797945205479,138.99269406392693,74.30079908675799
1992, Surigao del Sur,1,26.37755009107468,83.88410746812386,23.291336520947176,0.1739412568306011,1008.6898224043716,48.94068761384335,0.16220856102003642,0.5975694444444445,6.270241347905283,136.4691484517304,18.099499089253186,27.010667122040076,0.35626400273224046,147.35997267759564,73.41142987249545
1993, Surigao del Sur,1,26.2301598173516,86.00388127853881,23.596301369863014,0.26279680365296804,1008.4577168949771,55.015182648401826,0.15337100456621006,0.5119771689497717,5.520593607305936,138.98481735159817,16.384006849315067,26.697865296803652,0.41457591324200915,139.55867579908676,71.81552511415525
1994, Surigao del Sur,1,26.399429223744292,84.92568493150685,23.53456621004566,0.21961187214611871,1008.0646575342466,55.2865296803653,0.15533447488584476,0.5592420091324201,5.922317351598173,148.6357305936073,17.746655251141554,26.827979452054795,0.40348595890410954,140.7183789954338,71.69703196347032
1995, Surigao del Sur,1,26.24769406392694,86.17305936073059,23.65640410958904,0.2861529680365297,1008.1050114155252,57.901826484018265,0.15133904109589041,0.5039098173515981,5.637454337899543,140.12420091324202,16.749086757990867,26.71920091324201,0.4175381278538813,137.27796803652967,71.29452054794521
1996, Surigao del Sur,51,26.25125227686703,86.39583333333333,23.70332422586521,0.3520833333333333,1007.349487704918,61.99931693989071,0.1476514116575592,0.4968920765027322,5.419729052823315,140.53312841530055,15.590232240437158,26.68327641165756,0.42409084699453553,130.68078324225866,72.42201730418944
1997, Surigao del Sur,1,26.306404109589042,84.89041095890411,23.43551369863014,0.23463470319634705,1009.0687557077626,54.36312785388128,0.15576369863013698,0.5577728310502283,5.5920433789954345,147.95376712328766,16.6610502283105,26.725559360730593,0.39422317351598174,146.02271689497718,67.08230593607306
1998, Surigao del Sur,1,26.636004566210044,85.07853881278538,23.809098173515984,0.22052511415525114,1008.9208561643835,53.68059360730594,0.15747945205479452,0.5548139269406392,6.309052511415525,117.57671232876713,18.2324200913242,27.12642694063927,0.392491095890411,145.52271689497718,69.82146118721461
1999, Surigao del Sur,1,26.203264840182648,86.51130136986302,23.679577625570776,0.3832876712328767,1007.2329337899544,62.80228310502283,0.14315981735159816,0.4911244292237443,5.242100456621005,153.20296803652968,16.417397260273972,26.60609589041096,0.4240095890410959,121.81986301369864,74.4513698630137
2000, Surigao del Sur,1,26.26719034608379,86.72893897996357,23.786543715846996,0.3387295081967213,1007.0297928051001,61.35883424408014,0.14339025500910746,0.4857991803278689,5.202026411657559,151.94808743169398,16.495366575591984,26.60605646630237,0.42595958561020036,121.13661202185793,75.50512295081967
2001, Surigao del Sur,1,26.41538812785388,86.07888127853882,23.801084474885844,0.29320776255707764,1007.2675684931507,58.20456621004566,0.14977511415525113,0.5137625570776256,5.36027397260274,158.31917808219177,16.703835616438358,26.82703196347032,0.4231399543378996,131.3093607305936,73.23961187214611
2002, Surigao del Sur,1,26.387899543378996,85.26666666666667,23.60445205479452,0.22172374429223743,1008.200810502283,54.538356164383565,0.15180707762557077,0.5418801369863013,5.896369863013699,147.9675799086758,17.438550228310504,26.731666666666666,0.4079890410958904,137.34554794520548,70.81826484018265
2003, Surigao del Sur,1,26.382522831050228,85.50399543378995,23.649760273972603,0.2486986301369863,1008.077796803653,58.68664383561644,0.14839954337899544,0.5332728310502284,5.711404109589041,153.62077625570777,16.90876712328767,26.7911301369863,0.41687420091324195,128.94965753424657,73.67579908675799
2004, Surigao del Sur,1,26.70138888888889,83.94979508196721,23.63582650273224,0.17943989071038252,1007.6978142076503,53.37966757741348,0.15892418032786884,0.603191029143898,5.77299635701275,153.33435792349727,16.950455373406193,27.093738615664844,0.380468237704918,144.5552140255009,70.74123406193078
2005, Surigao del Sur,1,26.498504566210045,84.74783105022831,23.601438356164383,0.27199771689497715,1008.166198630137,56.42351598173516,0.1530148401826484,0.5653219178082192,5.759178082191781,145.4131278538813,17.03783105022831,26.991586757990866,0.39938721461187215,136.99714611872147,70.98995433789955
2006, Surigao del Sur,1,26.498059360730593,85.57442922374429,23.782111872146118,0.23962328767123287,1007.8377168949772,55.38196347031963,0.15125456621004565,0.5338824200913243,5.66898401826484,145.59931506849315,17.32216894977169,26.83566210045662,0.4104736301369863,135.50045662100456,71.54680365296804
2007, Surigao del Sur,1,26.509326484018267,85.5079908675799,23.77514840182648,0.2901598173515982,1007.4085844748857,58.340639269406395,0.15020433789954338,0.5364611872146118,5.560262557077626,144.94440639269408,16.96324200913242,26.904851598173515,0.4130450913242009,133.02899543378996,71.93116438356165
